"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
305210910,20182880145,201810,45000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-10-15
305210900,20182190510,201808,75000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-08-07
305210900,20182190511,201808,476578,Single Family,Unknown,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-08-07
305210890,20182010375,201807,69500,Vacant Land,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-07-20
305210880,20183620098,201812,74500,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-12-28
305210750,20180730591,201803,70000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-14
305210720,20182070063,201807,76000,Vacant Land,Unknown,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-07-26
305200470,20183250532,201810,430000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-21
305200450,20182140322,201808,39000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-08-02
305200420,20181130144,201804,32400,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-04-23
305200350,20182740151,201809,100000,Single Family,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-10-01
305200340,20182910636,201810,38000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-10-18
305200220,20181450207,201805,33500,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-25
305200190,20181210658,201805,46500,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-01
305200170,20180710155,201803,38000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-12
305191020,20180750376,201802,387500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-16
305191020,20180250649,201801,175000,Single Family,Unknown,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-01-25
305190910,20183620175,201812,265000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-28
305190900,20182640047,201809,30000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-21
305190880,20182640048,201809,30000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-21
305190790,20180730278,201802,399900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-14
305190780,20182850286,201808,390000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-12
30519057M,20182130383,201807,51000,Mobile Home,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-08-01
30519042E,20182290606,201807,164500,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-17
30519028F,20180920129,201804,130000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-04-02
30519025B,20180820664,201803,79000,Mobile Home,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2018-03-23
30519025B,20183310480,201808,141800,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-11-27
30519023K,20182430164,201808,99000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-08-31
30519023J,20182430164,201808,99000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-08-31
30519023H,20182430164,201808,99000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-08-31
30519022D,20180110262,201801,115000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-01-11
30519020A,20181200986,201803,102000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-30
30519003C,20180940303,201804,68000,Mobile Home,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-04-04
30519003C,20182340519,201808,136000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-22
30519002A,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
30518014A,20181650637,201806,50000,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-14
305150810,20181230655,201805,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-03
305150810,20183320606,201803,305866,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-11-28
305150790,20183370190,201804,291207,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-12-03
305150790,20181230653,201805,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-03
305150780,20181350832,201805,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-15
305150780,20190230107,201803,322698,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-23
305150770,20181230654,201805,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-03
305150760,20180640480,201803,245000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2018-03-05
305150690,20182410574,201808,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-08-29
305150600,20181230652,201805,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-05-03
305150550,20180720565,201803,18000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-03-13
305150540,20182490740,201808,36000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-06
305150400,20181270221,201803,252500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-07
30515004H,20180370437,201802,22000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-02-06
30515002B,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
305141260,20183410306,201812,Unknown,Unknown,Unknown,Warranty Deed,Unknown,Pending Validation,Unknown,Unknown,Unknown,Unknown,2018-12-07
305141240,20182070386,201806,133000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-26
30514094B,20183250401,201811,145000,Single Family,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-11-21
30514093E,20181360333,201805,45000,Mobile Home,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-05-16
305140840,20181900406,201806,124900,Mobile Home,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-07-09
305140720,20181380665,201805,28500,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-05-18
305140710,20181940708,201807,50250,Mobile Home,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-07-13
305140710,20183600782,201812,113000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-12-26
305140420,20181780338,201806,105000,Mobile Home,Rental,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2018-06-27
30514032G,20181290594,201805,35000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-05-09
30514031C,20182711168,201803,75000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-28
30514029D,20182970286,201810,55000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-24
30514019K,20181170773,201803,154000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-27
30514018C,20181590680,201806,111900,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-08
30514016F,20182920110,201809,150000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-10-19
30514014L,20181730690,201806,123000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-22
30514013E,20181300513,201804,169800,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-10
30514012G,20181990590,201807,61000,Mobile Home,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-07-18
30514012D,20182990088,201810,30000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-10-26
305140100,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
30514008A,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
30514007A,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
305140060,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
305140050,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
305140040,20182530532,201809,475000,Vacant Land,Unknown,Warranty Deed,Cash,More than five (5) parcels being sold,Yes,No,No,No,2018-09-10
305130350,20180400529,201802,149000,Mobile Home,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-02-09
305122750,20181201071,201803,175000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-30
305122600,20182550206,201808,294500,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-12
305122570,20181310677,201803,245000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-11
305122430,20183240251,201810,257500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-20
305122420,20181430270,201805,255000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-23
305121930,20182570422,201807,190000,Mobile Home,PrimaryRes,Warranty Deed,Cash,,No,No,No,No,2018-09-14
305121910,20181510993,201805,199900,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-31
305121800,20190230498,201812,177000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2019-01-23
305121500,20181550398,201804,181000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-04
305121370,20182830568,201810,169000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-10-10
305121360,20182400518,201807,173000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,No,No,No,2018-08-28
305121300,20181300143,201803,166000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-10
305121290,20180750147,201802,179000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-03-16
305121140,20190310357,201812,228000,Mobile Home,PrimaryRes,Warranty Deed,Other,,No,Yes,No,No,2019-01-31
305121030,20180400239,201801,381000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-02-09
30512071C,20182320140,201807,425000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-20
305120550,20183230203,201810,372000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-19
305120320,20183330428,201811,423000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-29
30511023R,20180360301,201802,15000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-02-05
305091240,20183200357,201805,266993,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-11-16
305091230,20183230502,201806,299995,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-11-19
305091200,20182920058,201804,368041,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-10-19
305091120,20183650504,201807,401566,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-31
305091040,20183550526,201807,340835,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-21
305090930,20182700061,201804,398977,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-09-27
305090350,20181510548,201804,84000,Mobile Home,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-31
305082390,20183340550,201811,249000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-30
305082360,20182290278,201808,275000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-17
305082340,20180890494,201802,248000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-30
305082230,20183530196,201812,267000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-19
305082060,20182490553,201807,312000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-06
305081990,20181801346,201806,259900,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-29
305081970,20180860616,201802,240000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-27
305081740,20180810660,201803,234000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-22
305081720,20183470217,201811,290000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-13
305081640,20181490287,201805,235000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-05-29
305081640,20181490288,201805,235000,Single Family,PrimaryRes,Other,Other,Good Sale,No,No,No,No,2018-05-29
305081590,20180600352,201801,269900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-01
305081560,20183330731,201810,300000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-29
305081550,20181420576,201805,275000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-22
305081390,20182980105,201809,275000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-25
305081380,20182470344,201807,307900,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-09-04
305081340,20181900192,201805,280000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-07-09
305081260,20182340310,201807,299500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-22
305081240,20183050242,201809,265000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-11-01
305080950,20180730651,201802,209000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-14
305080900,20180330476,201801,245000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-02-02
305080890,20182990083,201809,222000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-26
305080770,20183520419,201811,204900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-18
305080550,20181240107,201804,230000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-04
305080220,20182760576,201808,250100,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-03
305080180,20181000486,201803,252000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-04-10
305072060,20180580852,201801,238862,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-27
305072050,20181160723,201803,254782,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-26
305072040,20181800314,201803,239346,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-29
305072000,20182710419,201807,263425,Single Family,PrimaryRes,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-09-28
305071960,20183650900,201812,270660,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-31
305071950,20182220732,201802,251115,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-10
305071860,20190370309,201808,215610,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-02-06
305071850,20190510504,201809,265532,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-02-20
305071470,20183200456,201810,243986,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-11-16
305071460,20182430941,201806,274175,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-08-31
305071450,20182270382,201806,270570,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-15
305071440,20181980603,201804,258327,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-07-17
305071430,20182340340,201806,262359,Single Family,Rental,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-08-22
305071420,20182360427,201807,235000,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-08-24
305071410,20182080308,201804,214203,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-07-27
305071380,20181000338,201803,270432,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-04-10
305071220,20182710559,201806,237405,Single Family,PrimaryRes,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-09-28
305071210,20182700320,201804,233685,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-09-27
305071200,20182540601,201804,228610,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-09-11
305071120,20183650819,201806,276005,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-31
305071110,20190420656,201807,267530,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-02-11
305071100,20190310788,201809,274844,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-31
305071040,20190180548,201807,279585,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-18
305070990,20182620168,201807,255000,Single Family,PrimaryRes,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-09-19
305070980,20182430993,201805,262385,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-08-31
305070970,20182670464,201806,215665,Single Family,NonPrimary,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-09-24
305070890,20181300368,201804,246208,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-10
305070820,20181090429,201802,260438,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-04-19
305070780,20182420717,201803,203994,Single Family,Rental,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-08-30
305070770,20182420733,201803,203054,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-08-30
305070760,20182530474,201806,270460,Single Family,PrimaryRes,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2018-09-10
305070710,20190310611,201807,254470,Single Family,Rental,Warranty Deed,Cash,,No,No,No,No,2019-01-31
305070700,20183550712,201806,269190,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-21
305070690,20183550472,201807,275000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-21
305070680,20183610602,201805,259930,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-27
305070670,20183550772,201809,242647,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-21
305070640,20190280544,201806,273580,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-28
305070590,20183100433,201807,274720,Single Family,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2018-11-06
305070580,20183600785,201811,288811,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-12-26
305070560,20183620710,201806,254100,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-28
305070550,20190310769,201812,275457,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2019-01-31
305070290,20181300354,201803,250337,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-10
305070290,20183340077,201811,265000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-30
30506019D,20181770236,201806,60000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2018-06-26
30506001L,20181801226,201803,110000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-29
305058970,20182540234,201809,225000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-09-11
305058960,20182640577,201809,220000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-21
305058830,20182390155,201807,190000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2018-08-27
305058720,20182420668,201808,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-08-30
305058460,20182400499,201807,216000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-08-28
305058280,20183110338,201810,252000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-11-07
305058180,20180580732,201801,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-02-27
305058160,20181490147,201804,175000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-29
305058140,20182220437,201807,206000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-08-10
305058120,20190320360,201812,217000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-02-01
305058100,20183650446,201812,212500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-12-31
305058080,20183410224,201812,195000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-12-07
305058060,20181240305,201803,187000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-04
305058020,20181510795,201804,225000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-31
305057830,20180880705,201803,187000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-29
305057780,20181650519,201805,235000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-14
305057720,20183480763,201811,192000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-12-14
305057310,20182950513,201810,232000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-22
305057290,20182070181,201806,193000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-26
305057120,20181930705,201806,201500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-07-12
305057030,20182630279,201808,230000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-09-20
305056960,20181300155,201805,224000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-10
305056800,20182630283,201808,215000,Single Family,PrimaryRes,Joint Tenancy Deed,Cash,Good Sale,No,No,No,No,2018-09-20
305056650,20181310378,201804,340000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-11
305056640,20180990254,201802,215000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-04-09
305056140,20180680217,201803,239900,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-09
305055940,20182920286,201810,214900,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2018-10-19
305055510,20181360345,201805,309000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-05-16
305055370,20181800294,201805,338000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-06-29
305055240,20180530261,201801,215000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-02-22
305055210,20190040040,201812,235000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-04
305054970,20190320230,201812,350000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-02-01
305054930,20180800180,201802,256900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-03-21
305054880,20181570302,201804,236000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-06-06
305054810,20181210461,201805,335000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-05-01
305054770,20182120712,201807,260000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2018-07-31
305054770,20190180615,201811,312250,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2019-01-18
305054760,20182070368,201806,338000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-07-26
305054390,20182830275,201808,229900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2018-10-10
305054260,20182320330,201806,185000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-08-20
305054220,20180860740,201802,192000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2018-03-27
