"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
13829021A,20140550533,201402,29000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-24
304583160,20140560011,201402,149900,Single Family,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-25
225445340,20140560025,201402,125000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
303755000,20140560027,201401,143000,Single Family,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-25
304181700,20140560032,201402,196500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-25
210422080,20140560033,201402,157500,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-25
214051350,20140560056,201401,360000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
212274090,20140560061,201402,188000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
305285150,20140560074,201401,205347,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
133321110,20140560077,201401,114900,Single Family,PrimaryRes,Quit Claim Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-25
140292670,20140560083,201401,115000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
219240790,20140560088,201401,153000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-25
21248005B,20140560096,201401,60000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
21248006C,20140560096,201401,60000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
113076050,20140560104,201402,59900,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-25
304216570,20140560115,201402,32000,Condo/Townhouse,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-25
102161260,20140560117,201402,255000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-25
226071270,20140560122,201402,175000,Single Family,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-25
108182810,20140560124,201401,412500,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
13805045F,20140560148,201402,400000,Commercial/Industrial,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-25
107132110,20140560149,201402,40000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-25
21312267A,20140560169,201402,105000,Mobile Home,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-25
20587056C,20140560174,201402,72000,Mobile Home,PrimaryRes,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-02-25
304202170,20140560176,201401,64500,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
226172370,20140560189,201401,150000,Single Family,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
122152570,20140560193,201402,94000,Single Family,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-25
136381740,20140560232,201401,121900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
208540820,20140560235,201402,32000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
138190700,20140560237,201402,86000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
123050660,20140560242,201402,350000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
140051390,20140560248,201402,129500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
109101920,20140560358,201401,250000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
140252300,20140560403,201401,133000,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-02-25
14023111D,20140560437,201402,79900,Mobile Home,PrimaryRes,Contract or Agreement,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2014-02-25
210425710,20140560461,201401,180190,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
127080400,20140560465,201401,157000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
30341021T,20140560471,201402,79000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
123150930,20140560475,201402,108557,2-4 Plex,Rental,Warranty Deed,Other,Property altered since date of sale,No,No,No,No,2014-02-25
30457691A,20140560480,201401,159500,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
130102120,20140560482,201401,82000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
136216610,20140560486,201401,157000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
108051400,20140560488,201401,272450,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
137293760,20140560490,201402,125000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
141135900,20140560507,201402,199000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
129024340,20140560513,201402,172900,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-25
140252290,20140560515,201401,133000,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-02-25
303766700,20140560576,201401,304936,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-25
304614170,20140560582,201401,109000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-25
20825013D,20140560638,201402,5000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-25
304222400,20140570021,201401,80000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
136282580,20140570022,201401,85000,Single Family,PrimaryRes,Warranty Deed,Other,Correction of previously recorded deed                 ,No,No,No,No,2014-02-26
114177140,20140570024,201401,780000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
109036170,20140570028,201402,290000,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
114630760,20140570031,201401,389000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
108026230,20140570039,201401,145000,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
138340140,20140570045,201402,112900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
216310380,20140570048,201402,106000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
11306258B,20140570058,201401,50000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
304266630,20140570070,201402,115000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
304606500,20140570071,201402,39000,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
225360450,20140570074,201401,209000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
102141050,20140570079,201402,221000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
121063310,20140570091,201401,160000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
128101790,20140570094,201401,189000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
22549413A,20140570096,201401,323500,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
22549413B,20140570096,201401,323500,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
109032640,20140570097,201401,775000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
10115118C,20140570106,201402,160000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
125122980,20140570113,201402,35000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-26
137071550,20140570115,201401,84900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
101101040,20140570118,201402,119900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
102193350,20140570120,201401,230000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
217530780,20140570130,201402,118000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
136241440,20140570180,201402,74000,Single Family,Rental,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-02-26
304273170,20140570182,201401,53500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-26
11707287A,20140570190,201401,48000,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
117030370,20140570194,201402,200000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
304188990,20140570202,201401,175000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
133220970,20140570204,201401,111000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-26
140562770,20140570207,201401,180000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304221070,20140570209,201402,145000,Single Family,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
210360990,20140570212,201402,160900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
114212000,20140570214,201401,278500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
132111100,20140570218,201402,76230,2-4 Plex,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304274030,20140570235,201402,60000,Condo/Townhouse,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-26
132111000,20140570236,201401,74250,2-4 Plex,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
133352000,20140570239,201402,160000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
107121050,20140570241,201402,45000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
108214150,20140570244,201402,340000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
216340870,20140570246,201402,293555,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304830590,20140570249,201401,390000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
114150980,20140570260,201401,235000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
137337400,20140570263,201402,122000,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-26
224454430,20140570285,201402,184000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
226251420,20140570288,201401,290000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
224453610,20140570313,201401,145000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
221120310,20140570316,201402,145700,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-26
219543710,20140570321,201402,294000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
212270810,20140570326,201401,184500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
116213940,20140570331,201402,225000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
217370350,20140570343,201402,26000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
30310596A,20140570346,201402,43000,Mobile Home,PrimaryRes,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-02-26
130055040,20140570349,201401,106000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
114680320,20140570353,201401,130000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304261920,20140570370,201401,750000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
114210540,20140570374,201401,255000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304261010,20140570378,201402,190000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
219543940,20140570380,201402,249000,Single Family,Rental,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
212510550,20140570389,201402,135000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
216341400,20140570398,201401,219000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304221220,20140570400,201401,72000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
219370280,20140570413,201402,346086,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
104111090,20140570416,201402,24000,Vacant Land,Unknown,Joint Tenancy Deed,Other,Property type/use code are not consistent,No,No,No,No,2014-02-26
117063100,20140570420,201402,150000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
104100750,20140570421,201402,40000,Mobile Home,Rental,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2014-02-26
305046350,20140570423,201402,230000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
304240060,20140570425,201402,45000,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
107060750,20140570438,201402,665871,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-26
107060760,20140570438,201402,665871,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-26
10706077A,20140570438,201402,665871,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-26
107060790,20140570438,201402,665871,Commercial/Industrial,Unknown,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-26
22428156B,20140570452,201402,1195515,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
22428156G,20140570452,201402,1195515,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
22428156J,20140570452,201402,1195515,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
224303640,20140570452,201402,1195515,Vacant Land,Unknown,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
137114410,20140570469,201401,93000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
304604770,20140570478,201402,41900,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
114341820,20140570480,201402,180000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
22428156H,20140570482,201402,284484,Vacant Land,Unknown,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
304271120,20140570494,201402,110000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
101038010,20140570532,201401,151000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
303724270,20140570534,201401,257000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-26
120083280,20140570538,201402,108000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
225403030,20140570540,201402,110000,Single Family,Rental,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-26
10115148C,20140570547,201402,85000,Vacant Land,Unknown,Warranty Deed,Cash,Property type/use code are not consistent,No,No,No,No,2014-02-26
101143540,20140570549,201402,54000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-26
101161720,20140570559,201402,60000,Mobile Home,PrimaryRes,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-02-26
218530830,20140570563,201402,245000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-26
118252330,20140570582,201402,23450,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-26
140212050,20140580028,201402,50000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-27
223011210,20140580051,201402,208000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
212010550,20140580057,201402,123000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
212236550,20140580058,201402,50000,Mobile Home,PrimaryRes,Joint Tenancy Deed,Other,Good Sale,No,No,No,No,2014-02-27
138234780,20140580060,201401,29000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-27
22122299A,20140580071,201401,365000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
304273510,20140580074,201402,60000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
224340050,20140580076,201401,520000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
224435650,20140580077,201401,192000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
303778550,20140580082,201401,205000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
301691650,20140580089,201402,6000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
118041270,20140580103,201402,65000,Vacant Land,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
224290880,20140580125,201402,675000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
113071920,20140580132,201402,300000,Apartment Building,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-27
133392780,20140580149,201402,0,Single Family,PrimaryRes,Warranty Deed,Cash,Sale price missing,Yes,No,No,No,2014-02-27
128112200,20140580152,201402,165000,Single Family,PrimaryRes,Quit Claim Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-27
126030820,20140580153,201402,35000,Single Family,NonPrimary,Quit Claim Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2014-02-27
303105420,20140580158,201402,43000,Mobile Home,Unknown,Warranty Deed,Other,Unsecured Mobile Home,No,No,No,No,2014-02-27
208421250,20140580167,201401,48129,Mobile Home,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-27
225407840,20140580173,201402,270000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
136328360,20140580178,201402,268000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
224131580,20140580197,201401,302500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
210151130,20140580211,201402,97500,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
218530660,20140580212,201402,205000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
223040750,20140580216,201401,195000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
105011350,20140580226,201402,220000,Single Family,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
22434140A,20140580239,201401,550000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
226070130,20140580245,201401,250000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
304201120,20140580248,201401,96000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
212236010,20140580254,201402,47500,Mobile Home,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
13728060B,20140580260,201402,54639,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-27
304511320,20140580262,201401,102000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
304643510,20140580271,201402,125000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
304670120,20140580274,201401,235000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
138272270,20140580276,201402,130000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
113070990,20140580280,201402,125000,Single Family,Rental,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-27
13721013C,20140580286,201402,88000,Single Family,PrimaryRes,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-02-27
212322010,20140580291,201402,146000,Mobile Home,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
138253240,20140580294,201402,64500,Single Family,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-27
141305920,20140580295,201401,185000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
141096840,20140580297,201401,121000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
130021900,20140580301,201402,75000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
22544304A,20140580302,201401,395000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
305301310,20140580316,201401,266344,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
303774540,20140580331,201401,176000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
303731690,20140580344,201401,158000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
133451240,20140580350,201401,114000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
219542500,20140580352,201402,212000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
140373110,20140580356,201402,64000,Mobile Home,Rental,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2014-02-27
212232180,20140580359,201401,55000,Mobile Home,Rental,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2014-02-27
112032980,20140580523,201401,146500,Single Family,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2014-02-27
219196710,20140580526,201401,232000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
102028260,20140580541,201402,345000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
212235420,20140580559,201402,47500,Mobile Home,PrimaryRes,Warranty Deed,Cash,Unsecured Mobile Home,No,No,No,No,2014-02-27
102070180,20140580569,201402,315000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
125072100,20140580580,201401,260000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
217271040,20140580587,201401,205000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
212221090,20140580614,201402,83500,Mobile Home,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
137273810,20140580678,201402,51500,Single Family,NonPrimary,Warranty Deed,Cash,Sale under duress,No,No,No,No,2014-02-27
109037690,20140580682,201401,490000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
118037790,20140580685,201401,159000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
120052370,20140580693,201401,67000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
114171880,20140580695,201401,224500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
104110820,20140580700,201402,41000,Mobile Home,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2014-02-27
30364061F,20140580709,201402,45000,Vacant Land,Unknown,Warranty Deed,Other,Unusable sale which does not fit any other reject codes,No,No,No,No,2014-02-27
133223290,20140580715,201401,143500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
304530170,20140580724,201402,65000,Mobile Home,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
30620346B,20140580729,201402,25000,Vacant Land,Unknown,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2014-02-27
205744050,20140580730,201401,193000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
131050950,20140580734,201402,90000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
135021390,20140580738,201401,139900,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
137320020,20140580741,201401,116500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
135101470,20140580772,201401,115000,Single Family,NonPrimary,Warranty Deed,Other,Sale under duress,No,No,No,No,2014-02-27
219196820,20140580778,201401,261500,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2014-02-27
