"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
"221064350","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064340","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064330","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064320","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064310","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064300","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064290","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064280","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064270","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064260","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064250","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064240","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064230","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064220","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064210","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064200","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064190","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064180","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064170","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064160","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064150","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064140","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064130","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064120","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064110","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064100","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064090","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064080","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064070","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064060","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064050","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064040","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064030","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221064020","20151550333","201506","1856000","Vacant Land","Unknown","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-04"
"221063890","20153380306","201512","148000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-12-04"
"221063880","20152650390","201508","155000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-22"
"221063700","20151200620","201503","220000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-30"
"221063620","20152390263","201508","210000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-27"
"221063600","20153500244","201511","188000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-16"
"221063520","20151700244","201506","141000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-19"
"221063340","20150900627","201502","170500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-31"
"221063240","20152600283","201509","273000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-17"
"221062940","20150910482","201501","172000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-01"
"221062670","20151910250","201505","169500","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-10"
"221062600","20150860697","201503","135000","Single Family","PrimaryRes","Joint Tenancy Deed","Other","Sale under duress","No","No","No","No","2015-03-27"
"221061210","20152730919","201509","200000","Single Family","Rental","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-30"
"221060530","20151900606","201506","275000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-09"
"221060490","20151320762","201504","197500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-12"
"221060490","20150430153","201501","145700","Single Family","Rental","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-02-12"
"221060430","20152720776","201509","197000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-29"
"22105185A","20152400131","201508","1875000","Commercial/Industrial","Unknown","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-28"
"221051810","20150620580","201503","150000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-03"
"221051770","20153380338","201506","660000","Commercial/Industrial","Unknown","Warranty Deed","Cash","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-12-04"
"221022390","20151700392","201505","219900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-19"
"221021990","20150970111","201504","191000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-07"
"221021920","20153340915","201510","167500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-30"
"221021870","20152730233","201508","159000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-30"
"221021730","20153240197","201511","165000","Single Family","PrimaryRes","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-11-20"
"221021690","20151870718","201504","165000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-06"
"221021660","20151100194","201504","189000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-20"
"22102158A","20150581024","201502","200000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-02-27"
"221021570","20150790136","201502","190500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-20"
"221021400","20150750526","201502","245000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-16"
"221021340","20152010535","201507","195000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-20"
"221021080","20160280439","201512","105000","Mobile Home","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-01-28"
"221021020","20153640207","201512","110000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-30"
"221020940","20151870330","201505","116000","Mobile Home","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-07-06"
"221020720","20152110096","201506","109000","Mobile Home","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-30"
"221020690","20151320184","201504","110000","Mobile Home","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-12"
"221020520","20151890288","201506","110000","Mobile Home","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-08"
"221020390","20151040208","201503","238000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-14"
"221020360","20152470229","201507","265000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-04"
"221010120","20152820097","201510","75100","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-10-09"
"221010080","20152090545","201507","310000","Mobile Home","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-28"
"221010060","20152090545","201507","310000","Mobile Home","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-28"
"22101003A","20152110599","201507","155000","Mobile Home","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-30"
"22025203B","20151700186","201506","2400000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"220251990","20151700186","201506","2400000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"220251980","20151700186","201506","2400000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"220251820","20153160398","201510","2037500","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-11-12"
"220251490","20151600407","201506","1995000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-09"
"220251330","20153170132","201509","1350000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-11-13"
"220251280","20150780092","201503","400000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-19"
"220251270","20150780091","201503","400000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-19"
"220251250","20152380072","201508","975000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-08-26"
"220250640","20150410363","201501","630000","Single Family","PrimaryRes","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-02-10"
"220250370","20153350385","201508","1090000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-01"
"220213540","20153510097","201512","476466","Condo/Townhouse","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-12-17"
"220213370","20151740310","201506","158500","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-23"
"220213310","20150490438","201502","195000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-18"
"220213280","20152430470","201508","188000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-31"
"220213200","20151700380","201505","224900","Condo/Townhouse","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"220213070","20151260223","201503","164500","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-06"
"220212690","20152240278","201508","150000","Condo/Townhouse","NonPrimary","Warranty Deed","Cash","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-08-12"
"220212360","20152800503","201510","150000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-10-07"
"220212180","20152400309","201508","195000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-08-28"
"220212100","20151250531","201505","1275000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-05"
"220211880","20152400217","201507","725000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-28"
"220211790","20150570771","201501","950000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-02-26"
"220211630","20151900075","201507","700000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-09"
"220210980","20150680445","201501","650000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-03-09"
"220210420","20152180252","201506","715000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-06"
"220210330","20150640238","201502","735000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-05"
"220210280","20151050219","201501","740000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-15"
"220203160","20151350046","201505","350000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-15"
"220203040","20152090669","201507","390000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-28"
"220203030","20152050511","201507","1450000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-24"
"220201890","20150710224","201502","321833","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-12"
"220201790","20151120158","201503","240000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-04-22"
"220200720","20150790106","201502","975000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-20"
"220200470","20160570305","201512","935000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-02-26"
"220200450","20153020457","201510","240000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-10-29"
"220200410","20151610394","201505","405000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-06-10"
"22019119A","20150210082","201501","320000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-01-21"
"220191130","20152310063","201508","405000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-19"
"220190930","20151530415","201506","365000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-02"
"220190860","20150700793","201503","250000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-03-11"
"220190780","20150410085","201501","270000","Single Family","PrimaryRes","Warranty Deed","Cash","Sale to or from a government agency","No","No","No","No","2015-02-10"
"220190650","20152260161","201507","297500","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-14"
"220190400","20150780058","201502","339000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-19"
"220180510","20151060533","201503","875000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-04-16"
"220180430","20150540279","201502","1525000","Single Family","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-02-23"
"22017012A","20151190661","201504","644143","Single Family","PrimaryRes","Warranty Deed","Other","Unusable sale which does not fit any other reject codes","No","No","No","No","2015-04-29"
"220170120","20151190661","201504","644143","Single Family","PrimaryRes","Warranty Deed","Other","Unusable sale which does not fit any other reject codes","No","No","No","No","2015-04-29"
"220154200","20153630093","201512","281000","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-29"
"220154140","20150570607","201502","250000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-02-26"
"220154070","20151540472","201504","225000","Condo/Townhouse","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-03"
"220153120","20151200031","201503","343000","Condo/Townhouse","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-30"
"220153060","20152520333","201508","255000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-09"
"220153020","20150820106","201502","267000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-23"
"220152980","20152730955","201509","274000","Condo/Townhouse","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-30"
"220152840","20152090073","201507","320000","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-28"
"220152690","20150650167","201501","250000","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-06"
"220152610","20160050460","201511","325000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-01-05"
"220152600","20153640167","201511","275000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-30"
"220152600","20152260229","201507","200000","Condo/Townhouse","NonPrimary","Warranty Deed","Cash","Sale under duress","No","No","No","No","2015-08-14"
"220152470","20150760376","201502","305000","Condo/Townhouse","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-17"
"220152200","20152180314","201507","290000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-06"
"220152120","20151740346","201506","342000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-23"
"220151910","20151490380","201504","225000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-29"
"220151860","20152330647","201507","210000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-21"
"220142660","20160150460","201511","285000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2016-01-15"
"220142460","20151550264","201506","195000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-04"
"220142040","20152640053","201509","307500","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-21"
"220141990","20160150119","201512","230000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-01-15"
"220141590","20151590637","201505","395000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-08"
"220141520","20150760567","201502","315000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-17"
"220141160","20153520185","201512","388000","Single Family","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-18"
"220141140","20153240155","201510","350000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-11-20"
"220141030","20150990061","201503","450000","Single Family","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-09"
"220140670","20151490079","201504","375000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-05-29"
"22014066b","20151390141","201505","415000","Single Family","PrimaryRes","Warranty Deed","Cash","Unusable sale which does not fit any other reject codes","No","No","No","No","2015-05-19"
"22014065A","20151390141","201505","415000","Single Family","PrimaryRes","Warranty Deed","Cash","Unusable sale which does not fit any other reject codes","No","No","No","No","2015-05-19"
"220140620","20151660336","201506","410000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-15"
"220140610","20152220198","201506","449000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-10"
"220140370","20152160569","201508","315000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-08-04"
"220140350","20151740219","201505","315000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-06-23"
"220140270","20151270459","201504","385000","Single Family","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-07"
"220140210","20151700045","201506","920000","Single Family","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-19"
"220140050","20160680271","201512","955000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-03-08"
"220130860","20160570479","201512","575000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-02-26"
"220130600","20151200106","201502","367750","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-30"
"220130230","20151340395","201504","387500","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-05-14"
"220130200","20160530043","201510","410000","Condo/Townhouse","NonPrimary","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2016-02-22"
"220120640","20150710451","201502","482000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-12"
"220120560","20150970309","201503","460000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-04-07"
"220120390","20153550126","201512","385000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-12-21"
"220111950","20152650392","201508","600000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-22"
"220111810","20152040083","201506","178000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-07-23"
"22011073B","20152740783","201508","632000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-10-01"
"220101540","20152450568","201507","280000","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-09-02"
"220101450","20151410079","201504","274900","Single Family","PrimaryRes","Warranty Deed","Other","Good Sale","No","No","No","No","2015-05-21"
"220101150","20150490490","201501","235000","Single Family","NonPrimary","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-02-18"
"220101110","20151280551","201504","270000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-05-08"
"220101020","20150500123","201501","295000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-02-19"
"220100940","20152540018","201509","275000","Single Family","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-09-11"
"220100930","20151730697","201505","272000","Single Family","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-22"
"220100690","20150840128","201503","245000","Single Family","PrimaryRes","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-03-25"
"220091150","20153360124","201512","1500000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-12-02"
"220091130","20152020485","201507","4885458","Commercial/Industrial","Unknown","Warranty Deed","Other","Sale includes unquantifiable Personal Property > 5%","No","No","No","No","2015-07-21"
"220091080","20152320263","201508","1460000","Commercial/Industrial","Unknown","Warranty Deed","Other","Sale under duress","No","No","No","No","2015-08-20"
"220090130","20153370380","201510","1880000","Commercial/Industrial","Unknown","Warranty Deed","Other","Good Sale","No","No","No","No","2015-12-03"
"220084660","20152390593","201508","650000","Vacant Land","Unknown","Warranty Deed","Cash","Buyer/Seller are related parties or corporate entities","Yes","No","No","No","2015-08-27"
"220084650","20162740613","201512","650000","Vacant Land","Unknown","Warranty Deed","Other","Sale under duress","No","No","No","No","2016-09-30"
"220084640","20162740611","201512","825000","Vacant Land","Unknown","Warranty Deed","Cash","Sale under duress","No","No","No","No","2016-09-30"
"22008454A","20172260276","201511","525000","Vacant Land","Unknown","Warranty Deed","Cash","Good Sale","No","No","No","No","2017-08-14"
"220084320","20152260104","201508","140000","Condo/Townhouse","PrimaryRes","Warranty Deed","Cash","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-08-14"
"220083970","20151190550","201504","97900","Condo/Townhouse","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-04-29"
"220083440","20153100260","201509","285000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-11-06"
"220083430","20151770437","201506","283000","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-06-26"
"220083330","20150710602","201501","152140","Condo/Townhouse","PrimaryRes","Warranty Deed","Other","Buyer/Seller has an Out-Of-State Address","No","No","No","No","2015-03-12"
"220083320","20151970770","201506","117500","Condo/Townhouse","Rental","Warranty Deed","Cash","Good Sale","No","No","No","No","2015-07-16"
"220083290","20151660627","201504","1222791","Condo/Townhouse","Rental","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-15"
"220083260","20151660627","201504","1222791","Condo/Townhouse","Rental","Warranty Deed","Cash","More than five (5) parcels being sold","No","No","No","No","2015-06-15"
