"Parcel","SequenceNum","SaleDate","SalePrice","PropertyType","IntendedUse","Deed","Financing","ValidationDescription","BuyerSellerRelated","Solar","PersonalProperty","PartialInterest","RecordingDate"
304697160,20160490514,201602,129879,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2016-02-18
304697140,20161790312,201606,120000,Commercial/Industrial,Unknown,Warranty Deed,Other,Sale under duress,No,No,No,No,2016-06-27
304697130,20161790312,201606,120000,Commercial/Industrial,Unknown,Warranty Deed,Other,Sale under duress,No,No,No,No,2016-06-27
304696860,20163400088,201602,270766,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-05
304696830,20170440471,201605,290364,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Improvements not yet on assessment roll,No,No,No,No,2017-02-13
304696820,20170310048,201605,289655,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Improvements not yet on assessment roll,No,No,No,No,2017-01-31
304696570,20162140461,201608,175500,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-01
304696270,20163010096,201608,227700,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-27
304695900,20161370408,201604,295000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-16
304695020,20161670272,201605,400000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-15
30469492E,20160690387,201603,175000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2016-03-09
30469492D,20160690387,201603,175000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2016-03-09
30469491A,20160690387,201603,175000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2016-03-09
304694900,20160690387,201603,175000,Vacant Land,Unknown,Warranty Deed,Cash,Sale under duress,No,No,No,No,2016-03-09
304694180,20162040437,201607,168000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-22
304693750,20162440634,201607,195000,Single Family,NonPrimary,Joint Tenancy Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-31
304693510,20162930383,201608,244000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-19
304693500,20162090059,201606,163000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-27
304693460,20160210102,201601,140000,Single Family,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-01-21
304693430,20163260068,201610,210000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-21
304693410,20163230970,201610,175000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-18
304693280,20161521103,201605,218500,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-05-31
304692930,20163260154,201611,238500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-11-21
304692900,20163260154,201611,238500,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-11-21
304692640,20162080613,201607,250000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-07-26
304692590,20161870340,201607,285000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-07-05
304692240,20160570713,201602,310000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-26
304692170,20160570631,201602,262000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-02-26
304692080,20161620086,201604,223000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-10
304692060,20161810526,201606,250000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-06-29
304692020,20161180292,201602,260000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-27
304691930,20161480180,201605,300000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-27
304691750,20170120070,201611,280000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2017-01-12
304691630,20163260075,201610,295000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-21
304690930,20160540054,201602,215000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-23
304690910,20160840571,201603,199000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-03-24
304690780,20162740884,201609,211000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Sale to or from a government agency,No,No,No,No,2016-09-30
304690760,20161970134,201606,235000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-07-15
304690620,20162430081,201608,241000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-30
304688320,20172350477,201609,354815,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2017-08-23
304688170,20161340825,201605,32000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale of partial interest,No,No,No,Yes,2016-05-13
304688080,20170230487,201612,143000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale under duress,No,No,No,No,2017-01-23
304688020,20161620559,201606,230000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-06-10
304687390,20161730655,201606,240000,Single Family,Rental,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-21
304687140,20161900285,201606,230000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-08
30468592A,20161550095,201605,320000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-03
304685750,20160880362,201602,300000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-28
304685410,20161190135,201603,204000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-28
304685250,20160980305,201601,340000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-04-07
304685110,20163480379,201610,255000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-13
304684760,20160950095,201603,168000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-04
304683940,20160990062,201603,92000,Condo/Townhouse,Rental,Warranty Deed,Cash,Suspicious Sale,No,No,No,No,2016-04-08
304683060,20162530075,201606,190600,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-09
304682850,20161050212,201602,211000,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-04-14
304682810,20160911038,201603,228450,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-31
304682650,20162510074,201607,240000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-07
304682620,20160911059,201603,211000,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2016-03-31
304682600,20160430473,201601,334800,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-02-12
304682520,20162860106,201609,275000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-12
304682350,20162580104,201609,220000,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-09-14
304682270,20162810160,201609,240000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-07
304682080,20161130124,201601,215000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-22
304681780,20161200224,201604,274000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-29
304681400,20170450114,201612,285000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2017-02-14
304681260,20160880361,201603,167000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-28
304680720,20161900191,201606,153345,Single Family,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-07-08
304680650,20163230084,201610,167500,Single Family,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-11-18
304680630,20162310162,201604,195000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-18
304680560,20160280436,201601,235000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-01-28
304680420,20163640639,201612,189500,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-29
304680320,20160850804,201602,160000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-25
304670700,20160500084,201601,167000,Single Family,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2016-02-19
304670620,20163500408,201610,192000,Single Family,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-15
304670610,20161740086,201606,165000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-22
304670420,20161760066,201606,200000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-24
304670220,20161060694,201604,161000,Single Family,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-15
304670120,20160840281,201603,239000,Single Family,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-24
304661380,20162630349,201609,200000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-19
304661290,20160640252,201601,142000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Good Sale,No,No,No,No,2016-03-04
304661280,20163210182,201610,129500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-16
304661210,20160980459,201603,114000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-07
304661010,20160570693,201601,151000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-26
304660880,20160890157,201603,150000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-03-29
304660870,20160810326,201603,158000,Condo/Townhouse,Rental,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-03-21
304660850,20160850110,201602,149500,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-25
304660760,20160290842,201601,150000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-01-29
304660620,20161250098,201603,142500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-05-04
304660370,20161530123,201604,217500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-01
304660330,20161160808,201603,260000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-25
304660230,20160410113,201601,230000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-10
304660080,20163550116,201612,242000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-12-20
304660050,20163360334,201610,305000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-01
304657250,20163540320,201611,230000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-12-19
304657000,20163020331,201609,269000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-28
304656980,20160530608,201601,189950,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-02-22
304656710,20162930564,201610,189000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2016-10-19
304656660,20163640266,201610,240000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2016-12-29
304656620,20162940206,201609,205000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-10-20
304656400,20162360315,201608,189900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-08-23
30465633A,20160610582,201601,128000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-01
304656170,20161870146,201606,167000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-07-05
304656050,20161820826,201605,128000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-30
304655200,20160750523,201602,200000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-15
304655160,20161110647,201603,140900,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-20
304655090,20161300470,201603,185000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-09
304654910,20162390129,201607,159000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-26
304654680,20162390189,201608,183000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2016-08-26
304654580,20162640316,201608,170000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-20
304654550,20160570609,201602,149500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-26
304654540,20162441107,201608,185000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-31
304654310,20163260166,201611,161500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-21
304653980,20161030099,201603,320000,Single Family,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-12
304653910,20161680106,201606,215000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-16
304653860,20163630534,201611,190000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-28
304653650,20161100280,201604,185000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-19
304653490,20162220806,201606,160000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-09
304653380,20161450086,201604,125000,Condo/Townhouse,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-24
304653100,20161060607,201604,190900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-15
304653050,20161100264,201602,243300,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-19
304653040,20163630680,201612,295000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-12-28
304652910,20160830160,201602,215000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-23
304652860,20162770158,201608,300000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-10-03
304652320,20162090736,201607,111000,Single Family,NonPrimary,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2016-07-27
304652320,20161960326,201607,111000,Single Family,PrimaryRes,Warranty Deed,Cash,Sale to or from a government agency,No,No,No,No,2016-07-14
304652310,20161100238,201604,113900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-19
304652040,20161200029,201604,117500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-29
304651920,20161200831,201603,118900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-04-29
304651880,20161940085,201607,118500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-12
304651870,20162220579,201606,135200,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-09
304651830,20162630360,201608,127000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-19
304651820,20162360232,201605,110000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-23
304651580,20162741211,201606,115000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-30
304651440,20161800107,201605,135000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-28
304651230,20161040067,201604,128000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-13
304651030,20161340571,201603,123000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-13
304651020,20162040347,201606,128500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-22
304650720,20161040279,201601,106500,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-13
30465062A,20162730478,201608,133500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-29
304650570,20161330121,201605,110000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-05-12
304650560,20161890494,201602,115000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-07
304650400,20160760163,201601,115000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-03-16
304650240,20161270511,201604,118000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-05-06
304650160,20161110070,201603,128125,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-20
304650010,20170230420,201612,139000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2017-01-23
304646670,20160690082,201601,139000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-09
304646600,20161320207,201603,151000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-11
304646460,20163480048,201611,163900,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-12-13
304646410,20160570325,201602,137000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2016-02-26
304646310,20161440364,201603,124000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-23
304646180,20161200240,201602,193000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-29
304646150,20162230175,201608,149500,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-10
304645930,20162630142,201608,130000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-09-19
304645900,20160770525,201602,135000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-17
304645830,20161310466,201603,115000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-10
304645790,20161390463,201604,126000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-05-18
304645110,20161830182,201605,125900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-01
304645090,20160690154,201601,125000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-09
304645080,20163650121,201612,125000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-12-30
304645070,20170190451,201612,126000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2017-01-19
304645030,20161330118,201605,0,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Sale price missing,Yes,No,No,No,2016-05-12
304644830,20163190489,201611,90000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-14
304644740,20160670078,201602,87000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-07
304644610,20160640444,201601,175000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-04
304644410,20162660205,201609,126100,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-22
304644400,20161820697,201606,120000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-06-30
304644310,20160950260,201602,110000,Condo/Townhouse,Rental,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-04
304644280,20163650437,201612,143500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-12-30
304644230,20160980074,201603,125000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-04-07
304643970,20162530309,201608,179500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-09
304643860,20170170266,201611,143000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2017-01-17
304643840,20161800109,201605,127500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-28
304643760,20160560162,201601,149900,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-25
304643630,20161760470,201605,108000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Sale under duress,No,No,No,No,2016-06-24
304643570,20161690224,201605,165000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Good Sale,No,No,No,No,2016-06-17
304643520,20160540202,201601,117000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-23
304643460,20161590229,201605,138500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-06-07
304643430,20162670298,201608,127500,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-23
304643410,20160260443,201601,118500,Condo/Townhouse,Rental,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-01-26
304643280,20162210439,201608,145000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-08
304643250,20170090243,201612,159900,Condo/Townhouse,Rental,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2017-01-09
304643150,20163280187,201610,168500,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-11-23
304643090,20160500607,201601,138550,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-19
304643000,20160990158,201604,132500,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-04-08
304638960,20161440623,201604,73333,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller are related parties or corporate entities,Yes,No,No,No,2016-05-23
304638740,20162740494,201609,180000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-09-30
304635250,20161650534,201605,87000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-06-13
304635170,20162560493,201608,85000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Good Sale,No,No,No,No,2016-09-12
304635020,20162310117,201608,70000,Condo/Townhouse,PrimaryRes,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-18
304635010,20162110479,201606,70000,Condo/Townhouse,PrimaryRes,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-07-29
304634940,20162180754,201608,70000,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-08-05
304634640,20160710057,201602,73775,Condo/Townhouse,NonPrimary,Warranty Deed,Other,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-03-11
304634470,20160410090,201601,95000,Condo/Townhouse,NonPrimary,Warranty Deed,Cash,Buyer/Seller has an Out-Of-State Address,No,No,No,No,2016-02-10
